song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,like
I Hold the Sceptre,Rave The Reqviem,0.487,0.981,2,-3.648,1,0.108,0.000186,0.000397,0.376,0.485,92.495,1
FVCK the Vniverse,Rave The Reqviem,0.236,0.992,11,-6.5,0,0.288,0.003,0.0262,0.419,0.348,138.026,1
Phantom Pain,Rave The Reqviem,0.555,0.962,11,-4.644,0,0.0432,0.000121,0.00143,0.454,0.634,105.061,1
Till Death Do Me Part,Rave The Reqviem,0.343,0.893,9,-5.316,0,0.0569,0.0021,0.0,0.256,0.465,179.97,1
Azalea,Rave The Reqviem,0.517,0.99,9,-3.702,0,0.138,0.000646,0.00034,0.291,0.558,92.495,1
Heroin(E),Rave The Reqviem,0.377,0.952,11,-6.553,0,0.0582,0.000805,0.0186,0.111,0.659,180.046,1
Syndichate,Extize,0.63,0.862,0,-5.167,1,0.0305,0.000236,0.886,0.138,0.479,130.032,1
Crucified,Rave The Reqviem,0.39,0.927,9,-4.68,0,0.0976,3.27e-05,0.00103,0.394,0.199,119.966,1
Synchronized Stigma,Rave The Reqviem,0.454,0.997,2,-2.794,1,0.151,0.000182,0.000217,0.126,0.177,135.05,1
Aeon,Rave The Reqviem,0.32,0.945,4,-5.787,1,0.142,0.00271,0.0425,0.319,0.459,145.476,1
Illvsion Shaper,Rave The Reqviem,0.456,0.994,2,-3.526,1,0.191,0.000364,9.9e-05,0.2,0.303,90.01,1
Sloth Whore,Rave The Reqviem,0.433,0.959,11,-6.297,0,0.0674,0.000118,0.436,0.255,0.597,165.057,1
Black Dog Baptized,Rave The Reqviem,0.41,0.904,2,-5.739,1,0.122,0.00444,0.0,0.166,0.356,152.49,1
Apocalypse,Agents Of Time,0.651,0.891,0,-5.454,0,0.0431,0.00403,0.647,0.079,0.108,126.001,1
Night After Night - CamelPhat Remix,Fideles,0.767,0.7,2,-7.887,1,0.0597,0.0144,0.419,0.0946,0.0383,123.984,1
Love and Karma - Radio Version,INCARMA,0.634,0.686,7,-7.941,1,0.0647,0.191,0.536,0.222,0.495,132.097,1
Concorde,Miss Monique,0.692,0.864,7,-9.116,1,0.0412,0.000236,0.847,0.149,0.0313,124.0,1
Explore Your Future,Anyma,0.716,0.881,11,-7.027,0,0.0536,0.000561,0.67,0.216,0.293,123.984,1
Dreamcatcher,ARTBAT,0.649,0.697,5,-9.699,0,0.0383,0.00681,0.868,0.106,0.0787,126.029,1
All You Need Is Love,Nicky Romero,0.712,0.796,0,-6.325,1,0.0486,0.0422,1.44e-05,0.274,0.605,125.994,1
Dreams - Radio Version,INCARMA,0.53,0.902,7,-7.839,1,0.172,0.299,0.121,0.137,0.475,132.122,1
High Street,Charlotte de Witte,0.783,0.752,6,-5.898,1,0.11,0.0044,0.342,0.118,0.312,138.021,1
Avalanche - Extended Mix,Kx5,0.777,0.779,10,-7.582,0,0.0552,0.0631,0.575,0.0786,0.112,125.01,1
Move B***H - Radio Mix,INCARMA,0.768,0.958,1,-6.215,1,0.0477,0.000394,0.869,0.0963,0.159,137.011,1
Lights On Me - Original Mix,Toxic D.N.A,0.545,0.832,10,-9.553,0,0.0547,0.00446,0.748,0.112,0.0393,144.993,1
Whistle - Radio Version,MacDio,0.564,0.943,0,-6.926,1,0.0547,0.202,0.42,0.0725,0.225,125.985,1
Festivaltime - Original Mix,Phygos,0.673,0.965,7,-5.598,1,0.0739,9.72e-05,0.753,0.302,0.163,128.0,1
Save Me,FOVOS,0.667,0.937,10,-7.436,1,0.088,0.00118,0.381,0.606,0.0377,138.023,1
Metro - Original Mix,Nico Parisi,0.583,0.717,5,-8.377,1,0.0665,0.053,0.828,0.111,0.082,131.984,1
Avalanche (feat. James French),Kx5,0.773,0.735,8,-6.964,1,0.0517,0.141,0.413,0.0833,0.146,125.02,1
Universo,Astrix,0.644,0.761,3,-7.26,0,0.043,0.000118,0.841,0.0869,0.037,143.004,1
Don't Stop - Original Mix,Xenia (UA),0.583,0.941,0,-5.673,1,0.0478,0.00236,0.827,0.0642,0.45,139.992,1
Alta - Radio Version,Ravest Hard,0.722,0.855,11,-11.028,0,0.0679,0.0753,0.868,0.154,0.0395,133.011,1
Call It Love - LOVRA Remix,Felix Jaehn,0.656,0.954,7,-5.373,1,0.0395,0.00113,0.257,0.201,0.337,126.032,1
Reflection,Enrico Sangiuliano,0.783,0.717,8,-7.451,1,0.0528,0.00141,0.74,0.134,0.305,133.995,1
Blow Ur Mind,Jerome,0.759,0.879,7,-5.857,1,0.152,0.055,0.000803,0.165,0.0874,132.945,1
Anybody Out There,Hardwell,0.55,0.905,5,-6.518,0,0.043,0.00216,0.325,0.116,0.413,144.993,1
Eternity,Anyma,0.606,0.884,8,-5.897,1,0.0412,0.00541,0.848,0.102,0.243,125.045,1
Alive (feat. The Moth & The Flame),Kx5,0.653,0.886,9,-8.237,0,0.0685,0.0778,0.236,0.126,0.0638,124.004,1
The Freaks,David Guetta,0.705,0.968,11,-7.349,1,0.102,0.667,0.934,0.138,0.24,124.97,1
Ghost Pipe - Radio Version,Ian Source,0.402,0.7,5,-8.349,0,0.0842,0.0266,0.748,0.176,0.144,129.969,1
No Tomorrow - Radio Version,Ravest Hard,0.497,0.983,2,-7.683,1,0.0853,0.000621,0.58,0.372,0.264,130.006,1
Captain Nemo - Edit,Boris Brejcha,0.725,0.746,8,-9.47,1,0.0487,9.96e-05,0.84,0.113,0.0689,124.973,1
All You Need Is Love - Festival Edit,Nicky Romero,0.515,0.789,5,-3.658,1,0.0527,0.00966,0.0,0.569,0.181,126.063,1
The Drop (feat. Nicole Scherzinger & Azteck) - Öwnboss Remix,Dimitri Vegas,0.827,0.93,7,-5.333,1,0.057,0.0171,0.00593,0.279,0.501,126.032,1
La Niña De La Aldea - widerberg Remix,GRAZZE,0.707,0.876,2,-10.505,1,0.0522,0.0305,0.886,0.574,0.167,122.997,1
Morning Comes,Stephan Jolk,0.769,0.832,2,-7.486,1,0.0523,0.00118,0.767,0.0945,0.41,123.021,1
Pantheon,Argy,0.585,0.673,2,-8.274,1,0.0342,0.00062,0.284,0.205,0.0389,120.015,1
Cosmovision,ANNA,0.644,0.757,1,-8.204,1,0.0388,0.0677,0.864,0.103,0.0462,128.017,1
We Control,Lilly Palmer,0.707,0.815,7,-6.2,1,0.147,0.00499,0.828,0.0874,0.148,133.024,1
"Keine Liebe, Kein Rave",Reinier Zonneveld,0.629,0.9,4,-8.476,0,0.0765,0.000879,0.608,0.104,0.586,159.989,1
Final Credits,Midland,0.823,0.814,6,-8.723,1,0.0391,0.0146,0.359,0.138,0.488,133.01,1
Just,Bicep,0.793,0.853,7,-6.303,1,0.0599,0.000108,0.664,0.032,0.62,120.002,1
Opus - Four Tet Remix,Eric Prydz,0.602,0.764,6,-8.928,0,0.0344,0.00202,0.904,0.12,0.141,125.978,1
These Things Will Come To Be,DJ Seinfeld,0.674,0.74,4,-9.138,1,0.0504,0.515,0.818,0.319,0.166,125.998,1
Panic Room,Au/Ra,0.577,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,1
In For The Kill - Skream's Let's Get Ravey Remix,La Roux,0.333,0.591,9,-5.607,1,0.0465,0.00392,0.306,0.0733,0.0698,145.328,1
Mercy - Boddikas VIP,Boddika,0.795,0.983,4,-4.703,1,0.201,0.0549,0.843,0.106,0.0438,125.014,1
The Man With the Red Face,Laurent Garnier,0.658,0.801,3,-9.128,1,0.0388,0.0042,0.94,0.13,0.581,132.002,1
So U Kno,Overmono,0.82,0.605,0,-8.357,1,0.0482,0.1,0.213,0.0398,0.559,129.98,1
Born Slippy (Nuxx) - Radio Edit,Underworld,0.542,0.966,10,-8.255,1,0.0421,0.00107,0.128,0.0984,0.351,140.071,1
Can't Help It,Baba Stiltz,0.791,0.535,5,-12.054,0,0.0461,0.0868,0.758,0.179,0.363,125.008,1
Space & Time - Original Mix,The Martinez Brothers,0.745,0.693,1,-10.655,0,0.0491,0.00428,0.933,0.111,0.0542,127.006,1
Love In London - Piano Mix,Capricorn,0.718,0.618,4,-13.072,0,0.0458,0.00272,0.901,0.117,0.458,124.898,1
Buggin' - Edit,Hot Since 82,0.738,0.851,0,-6.573,1,0.0391,0.00104,0.437,0.43,0.359,123.998,1
Voicemail - Original Mix,Green Velvet,0.901,0.858,11,-7.348,1,0.0918,0.0171,0.0839,0.128,0.875,123.995,1
It's Only Real,Denis Sulta,0.742,0.957,0,-8.428,0,0.0362,0.000909,0.904,0.0819,0.39,129.993,1
Genesis,Justice,0.693,0.789,9,-5.13,1,0.384,0.0168,0.366,0.0985,0.283,117.055,1
Don't Go - Gerd Janson Re-Work - Radio Edit,Julie McDermott,0.647,0.914,10,-5.365,0,0.0364,0.00148,0.842,0.104,0.556,125.982,1
Knowing We'll Be Here (KiNK Remix),Daniel Avery,0.663,0.615,0,-10.407,1,0.0513,0.00435,0.261,0.124,0.079,121.027,1
Use Me Again - Carl Craig Rework,Tom Trago,0.645,0.76,7,-8.29,0,0.0512,0.000191,0.296,0.0263,0.476,123.989,1
Burning - Vibe Mix,MK,0.68,0.817,6,-5.199,0,0.0342,0.000458,0.00364,0.115,0.422,119.681,1
Follow,Amelie Lens,0.725,0.908,7,-8.798,1,0.0345,0.0373,0.824,0.108,0.134,128.006,1
Careless,Dusky,0.77,0.894,7,-8.102,0,0.0487,0.000197,0.898,0.0455,0.683,120.986,1
Rituals - Sasha Remix,Maribou State,0.689,0.726,10,-10.553,0,0.0469,0.0014,0.908,0.108,0.0387,123.005,1
Phat Planet,Leftfield,0.73,0.949,6,-9.442,1,0.0562,0.0836,0.871,0.123,0.861,135.001,1
The Gettup - Original Mix,Justin Martin,0.875,0.617,6,-6.842,1,0.0614,0.0423,0.0597,0.64,0.573,122.987,1
Holding On (feat. Sam Dew),Julio Bashmore,0.577,0.796,2,-5.559,0,0.0798,0.126,3.81e-05,0.168,0.377,119.036,1
Where's Your Head At,Basement Jaxx,0.61,0.918,0,-4.817,1,0.0298,6.42e-05,0.0853,0.273,0.415,127.864,1
October,Ben Klock,0.827,0.53,8,-11.348,1,0.126,0.00247,0.789,0.108,0.761,126.003,1
Call It What You Want!,Richie Hawtin,0.589,0.948,1,-7.447,1,0.0644,0.0122,0.905,0.357,0.412,128.564,1
Float Away,Yousef,0.7,0.81,7,-6.745,1,0.0309,0.00089,0.729,0.0859,0.577,123.013,1
From The Start,Krystal Klear,0.745,0.787,5,-9.861,0,0.065,0.232,0.00749,0.109,0.461,123.956,1
Body Language - Original Mix,M.A.N.D.Y.,0.798,0.676,4,-10.455,0,0.0558,0.0119,0.9,0.094,0.891,129.997,1
Let Yrself Be,JIMMY EDGAR,0.753,0.697,7,-5.742,1,0.0526,0.00235,0.472,0.4,0.298,122.035,1
Trace,Midland,0.873,0.484,8,-8.14,0,0.112,0.00527,0.667,0.0615,0.59,125.0,1
Cirrus,Bonobo,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,1
Atmosphere,Kerri Chandler,0.831,0.766,8,-8.949,0,0.0546,0.0329,0.856,0.11,0.551,122.019,1
When A Fire Starts To Burn,Disclosure,0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,1
Find Your Way Home,Octo Octa,0.788,0.871,1,-8.016,0,0.0471,0.0207,0.876,0.0677,0.534,127.999,1
Solitary Daze,Maceo Plex,0.69,0.739,3,-11.513,0,0.059,0.0127,0.905,0.0744,0.384,125.007,1
Box Clever,Huxley,0.766,0.749,1,-9.744,1,0.0535,0.0594,0.804,0.103,0.308,120.0,1
Jigoo - Radio Edit,Maurice Fulton,0.584,0.966,0,-8.879,0,0.0646,0.0271,0.933,0.118,0.835,125.002,1
Space Raiders - Charlotte de Witte Remix,Eats Everything,0.749,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,1
Erotic Discourse - Green Velvet Edit,Bobby Peru,0.798,0.873,1,-10.745,1,0.0521,0.0392,0.879,0.108,0.428,126.883,1
Waves,Erol Alkan,0.67,0.978,11,-5.315,0,0.157,0.0388,0.0916,0.225,0.482,128.901,1
What The Fuck - Original Club Mix,Funkagenda,0.54,0.677,10,-7.109,1,0.0885,0.00401,0.419,0.148,0.107,126.03,1
Summertime - Original Mix,Jamie Jones,0.838,0.501,10,-9.515,0,0.0796,0.0775,0.151,0.112,0.488,127.0,1
Days Like This,Shanti Celeste,0.934,0.433,0,-8.576,1,0.0678,0.00388,0.0136,0.0436,0.552,123.0,1
Humming Bird - Original Mix,Maya Jane Coles,0.803,0.791,8,-5.588,1,0.0416,0.0522,0.85,0.202,0.808,125.001,1
Downtown (feat. Annette Bowen & Nikki-O),Honey Dijon,0.824,0.632,1,-8.974,1,0.221,0.0168,0.0101,0.0873,0.531,126.023,1
Fly so High,Zombic,0.48,0.965,11,-5.754,0,0.0499,0.0411,0.329,0.312,0.561,75.003,1
Cynical,twocolors,0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,1
Hot,Perfect Pitch,0.627,0.857,2,-5.894,1,0.271,0.0709,0.232,0.163,0.213,135.02,1
The Rebel,Niels Van Gogh,0.491,0.938,10,-2.233,0,0.226,0.0179,0.00188,0.601,0.436,136.17,1
Redemption,MOGUAI,0.641,0.917,4,-5.242,0,0.0469,0.0478,0.0358,0.0614,0.279,141.964,1
Not Fair,Niklas Dee,0.732,0.976,5,-5.305,1,0.045,0.0299,8.38e-05,0.25,0.523,144.985,1
Miracle (with Ellie Goulding) - Hardwell Remix,Calvin Harris,0.573,0.763,9,-10.011,1,0.0607,0.00142,0.0609,0.0935,0.197,138.005,1
Zombie,Rocco,0.589,0.941,2,-5.445,0,0.0522,0.0279,0.0147,0.282,0.0625,128.1,1
Children,Just Mike,0.511,0.925,1,-6.701,1,0.0365,7e-05,0.572,0.176,0.299,164.025,1
Sunglasses At Night,Gabry Ponte,0.617,0.883,1,-6.312,1,0.037,0.00108,0.0177,0.337,0.102,140.012,1
Get Shaky (Macon's HYPERTECHNO Remix),Ian Carey Project,0.709,0.774,5,-6.279,0,0.166,0.0821,0.683,0.0797,0.427,146.993,1
Go!,Rene Ablaze,0.649,0.942,6,-4.165,0,0.085,0.00616,0.000269,0.384,0.895,137.967,1
It Burns,Alle Farben,0.648,0.982,11,-3.979,0,0.514,0.184,0.884,0.149,0.0872,125.961,1
Let Me Show You,Lenny McDustin,0.615,0.998,1,-6.514,1,0.145,0.0768,0.304,0.255,0.172,144.992,1
Rave All Night,Niels Van Gogh,0.491,0.891,9,-2.387,0,0.0541,0.00379,0.000236,0.345,0.202,138.002,1
Turn It Up,Bodybangers,0.559,0.883,4,-2.325,0,0.214,0.0843,0.0226,0.147,0.107,130.944,1
Queen of Kings - Gabry Ponte Remix,Alessandra,0.632,0.926,2,-4.106,1,0.087,0.00238,0.000365,0.336,0.344,101.295,1
Miss You - Restricted Remix,Oliver Tree,0.553,0.871,6,-7.506,0,0.418,0.0185,0.0167,0.601,0.119,141.953,1
Red Car,Mashmex,0.557,0.884,7,-7.212,1,0.0475,0.00843,0.789,0.109,0.255,159.974,1
Starlight,Drenchill,0.72,0.795,9,-5.291,1,0.0643,0.0265,0.0,0.109,0.348,123.92,1
Hyper Hyper,Scooter,0.54,0.987,8,-4.549,0,0.0572,0.017,0.562,0.678,0.296,130.004,1
Yesterday Is Gone,Dennis Sheperd,0.597,0.955,1,-5.954,1,0.0382,0.0161,0.853,0.08,0.679,144.958,1
Self Control,Zombic,0.58,0.698,6,-7.513,0,0.0392,0.00355,0.0,0.329,0.22,155.014,1
Crying At The Discotheque - LIZOT HYPERTECHNO MIX,LIZOT,0.692,0.885,7,-4.349,1,0.195,0.0341,7.66e-05,0.273,0.714,155.07,1
Slam,Mazza,0.705,0.912,8,-6.637,1,0.0563,0.00507,0.758,0.703,0.154,134.043,1
Weak - Nicolas Julian Remix,AJR,0.582,0.647,8,-5.022,1,0.22,0.0222,0.0,0.293,0.401,140.024,1
Tomorrow,Freischwimmer,0.683,0.869,3,-4.22,0,0.0393,0.00531,0.000609,0.309,0.588,126.014,1
set fire to the rain tekkno,TEKKNO,0.74,0.567,9,-7.407,1,0.12,0.00366,0.00551,0.113,0.087,133.991,1
All By Myself - Club Mix,Alok,0.49,0.951,5,-6.598,0,0.0418,0.0105,0.00516,0.331,0.0785,125.993,1
KEIN RAP,MAXAM,0.811,0.998,1,-5.694,1,0.167,0.0626,0.211,0.485,0.201,150.007,1
Blue Monday (feat. JD Davis) - Sped Up,Oliver Heldens,0.658,0.93,1,-4.147,1,0.0503,0.00479,0.00483,0.0534,0.847,133.501,1
Heartbeat,KSHMR,0.688,0.834,8,-7.061,0,0.0431,0.0131,0.0692,0.0627,0.334,124.044,1
Mix the Master,Potatoheadz,0.579,0.981,6,-4.635,0,0.157,0.0226,0.882,0.345,0.048,134.972,1
Move Your Body - Restricted Remix,Öwnboss,0.717,0.745,7,-8.49,1,0.0433,0.0251,0.0478,0.166,0.115,128.014,1
Fine Day (Ninkid Remix),Keanu Silva,0.561,0.797,1,-5.919,0,0.162,0.301,0.000309,0.116,0.392,150.095,1
Apollo,Alle Farben,0.731,0.824,7,-5.744,1,0.159,0.0187,0.108,0.135,0.153,126.042,1
Shining Star - Tek Mix,CJ Stone,0.558,0.875,3,-4.059,0,0.0998,0.00857,0.324,0.061,0.0708,137.946,1
Sweet Dreams,La Bouche,0.602,0.94,11,-5.877,0,0.0493,0.0168,0.00266,0.32,0.222,129.991,1
Crying On The Dancefloor (feat. Endless Summer & Violet Days) - Dzeko Remix,Sam Feldt,0.719,0.882,7,-3.84,0,0.0374,0.0202,0.00034,0.16,0.524,126.008,1
Moving All Around (Jumpin') (feat. Kim English) - Ben Nicky Remix,Schak,0.78,0.894,1,-3.754,1,0.0754,0.00457,0.0324,0.269,0.36,141.964,1
Somebody To Love,Basstrologe,0.677,0.872,6,-7.673,1,0.232,0.253,0.0368,0.127,0.197,138.003,1
BONZAI,HI-LO,0.707,0.926,6,-6.582,0,0.0565,0.0516,0.918,0.0958,0.192,134.973,1
Thank You - TikTok Edit,Max + Johann,0.669,0.831,6,-7.566,0,0.364,0.211,0.0037,0.433,0.37,136.327,1
Clouds,BUNT.,0.7,0.748,9,-8.16,0,0.0771,0.226,0.796,0.104,0.154,130.056,1
Fix Your Heart,Just Mike,0.502,0.92,11,-4.779,0,0.0461,0.000889,0.014,0.709,0.213,146.071,1
The Middle,Nicolas Julian,0.647,0.836,10,-3.789,1,0.26,0.144,0.000403,0.213,0.52,140.08,1
Safe And Sound,Just Mike,0.64,0.946,0,-3.909,1,0.0582,0.0303,0.000106,0.0469,0.511,143.996,1
We Come 1 - Trey Pearce Remix,Ben Nicky,0.683,0.806,6,-6.218,0,0.0615,0.0487,0.242,0.323,0.236,140.04,1
Big Jet Plane,Restricted,0.701,0.477,1,-12.008,1,0.0429,0.166,0.554,0.147,0.174,140.05,1
Call It Love - Felix Jaehn Happy Rave Mix,Felix Jaehn,0.613,0.935,5,-6.421,0,0.0793,0.051,0.109,0.234,0.639,138.056,1
Weird,Nora & Chris,0.591,0.831,9,-5.436,1,0.0279,0.00695,0.00101,0.134,0.442,143.025,1
Story Of My Life,LA Vision,0.58,0.897,3,-4.658,0,0.051,0.0136,0.0106,0.0877,0.253,142.974,1
Black Stripe Yellow Paint,Bodybangers,0.54,0.946,0,-5.714,0,0.0423,0.0015,0.0004,0.325,0.262,164.032,1
TURN ON THE LIGHTS (TECHNO),BASSTON,0.921,0.46,6,-9.408,0,0.309,0.00508,0.00353,0.232,0.367,144.934,1
Young & Rough,Mashmex,0.626,0.877,1,-5.173,0,0.0358,0.000772,0.00559,0.277,0.62,150.058,1
Rave Harder Techno Bass,Mark Dekoda,0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,1
Show Me Your Heart,Apollo,0.503,0.948,7,-4.847,0,0.0399,0.00202,0.00581,0.229,0.105,137.927,1
Pon De Replay,AJAK,0.752,0.83,6,-3.919,1,0.215,0.0147,0.000546,0.29,0.546,135.097,1
Bad Memories - Felix Jaehn Remix,MEDUZA,0.671,0.791,1,-7.352,1,0.215,0.0454,0.0185,0.0354,0.383,138.032,1
Freedom,Alle Farben,0.775,0.713,9,-5.422,0,0.3,0.105,0.325,0.0918,0.299,125.934,1
"Left, Right",MICAH,0.842,0.887,6,-5.923,0,0.0441,0.0424,0.222,0.121,0.392,128.011,1
Maneater,JKRS,0.834,0.881,3,-7.983,1,0.194,0.0749,0.142,0.175,0.757,140.016,1
On The Move (Can't Let You Go),Deepaim,0.762,0.751,10,-5.468,0,0.0502,0.0171,0.00656,0.307,0.61,125.964,1
Adagio for Strings,Ben Nicky,0.623,0.78,10,-6.789,0,0.0532,0.0015,0.861,0.421,0.0657,140.016,1
Feel the Love,Mazza,0.494,0.827,9,-6.128,1,0.0584,0.00146,0.0375,0.2,0.149,127.933,1
Take Me Away Again,Hardwell,0.565,0.743,3,-7.738,0,0.0877,0.000926,0.177,0.0491,0.118,137.98,1
One and One (feat. Maria Nayler),Deborah de Luca,0.651,0.799,0,-9.593,0,0.041,0.0308,0.0415,0.171,0.088,129.99,1
The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix - Edit,Age Of Love,0.672,0.941,5,-7.063,0,0.0414,0.0384,0.858,0.119,0.0918,129.986,1
High on Music,Jerome,0.684,0.924,6,-6.397,1,0.0585,0.0379,0.00187,0.154,0.361,131.968,1
Heart Swipe,Klaas,0.617,0.866,1,-5.619,0,0.106,0.0208,0.000224,0.0472,0.461,130.117,1
Staring At The Bottle,Jerome,0.761,0.917,8,-4.083,0,0.139,0.00959,0.00848,0.0781,0.782,131.955,1
Overnight,Freischwimmer,0.612,0.71,5,-5.191,1,0.0294,0.0514,0.00807,0.19,0.38,144.954,1
Right in the Night - Balthazar & JackRock 5 A.M. Rave Remix,Jam & Spoon,0.6,0.934,10,-5.394,0,0.054,0.00603,0.887,0.253,0.2,136.992,1
Musical Society Reloaded,Megara vs DJ Lee,0.653,0.925,4,-5.006,0,0.0688,0.000671,0.775,0.0851,0.0361,140.061,1
Like Wooh Wooh - Matic Remix,Rnbstylerz,0.871,0.837,0,-11.133,1,0.0792,0.328,0.853,0.134,0.266,127.989,1
1 0 0 1 1,Klaas,0.606,0.818,1,-6.284,0,0.0553,0.00854,0.0,0.263,0.195,123.823,1
Children - Radio Edit,Deborah de Luca,0.553,0.948,1,-9.628,1,0.037,0.00881,0.818,0.102,0.0389,134.996,1
You Belong To Me,Sunset Bros,0.666,0.984,3,-2.238,0,0.0492,0.141,0.0384,0.0661,0.772,140.017,1
Insomnia,Toby DEE,0.56,0.966,11,-5.586,0,0.053,0.0594,0.86,0.0946,0.148,149.989,1
I Engineer,Perfect Pitch,0.633,0.912,1,-4.261,0,0.0998,0.00945,0.0328,0.115,0.258,138.095,1
Désenchantée (Oli’s EuroRave Mix),Oliver Heldens,0.514,0.962,1,-4.659,1,0.215,0.00653,0.00183,0.336,0.0836,139.892,1
Remedy,Airwalk3r,0.534,0.912,6,-6.626,0,0.0637,6.38e-05,0.914,0.325,0.531,138.001,1
Bass Control (Eurobass Mix),Techno Bass Crew,0.651,0.672,11,-12.952,0,0.0467,9.2e-05,0.827,0.109,0.359,135.056,1
Reggae Bass (Caribbean Mega Low Test),Techno Bass Crew,0.66,0.388,10,-13.889,0,0.0524,0.000938,0.876,0.0902,0.323,100.994,1
Kid Kill,Techno Bass Crew,0.63,0.791,1,-10.234,1,0.0334,0.000239,0.817,0.0782,0.133,104.063,1
Until We Boom Again (Finale),Techno Bass Crew,0.671,0.484,6,-11.32,0,0.0712,0.000168,0.854,0.472,0.513,160.11,1
Galaxy of Bass (Sub Woofer Rave Mix),Techno Bass Crew,0.72,0.638,6,-14.06,0,0.0385,1.92e-05,0.704,0.366,0.558,132.037,1
Love Theme from Bass Machine (Slow Bass Mix),Techno Bass Crew,0.806,0.57,0,-14.038,1,0.073,1.52e-05,0.893,0.1,0.393,120.002,1
The 12th of Never,Techno Bass Crew,0.601,0.645,2,-11.546,1,0.0421,2.29e-06,0.903,0.168,0.145,136.983,1
Base Musik,Techno Bass Crew,0.678,0.527,1,-10.811,1,0.0971,6.58e-05,0.866,0.359,0.235,180.075,1
Disorder,Techno Bass Crew,0.58,0.683,2,-13.037,1,0.0368,6.99e-06,0.804,0.367,0.151,125.025,1
Technobass - The New Style (Raving Bass Rage Re-Mix),Techno Bass Crew,0.568,0.735,1,-14.579,1,0.0416,2.8e-06,0.694,0.205,0.127,136.06,1
Gods of Radio,Techno Bass Crew,0.585,0.992,7,-9.931,1,0.0669,5.93e-05,0.777,0.394,0.198,118.008,1
Love Theme II (Love Revisited),Techno Bass Crew,0.555,0.48,7,-14.683,0,0.0671,0.00148,0.769,0.0607,0.728,160.108,1
Bass Fantasy (Low Frequency Version),Techno Bass Crew,0.629,0.559,6,-13.513,0,0.0515,1.06e-05,0.845,0.09,0.362,94.031,1
Now Is the Time for Bass (Autosound Bass Mix),Techno Bass Crew,0.678,0.673,1,-13.681,1,0.0478,1.91e-06,0.865,0.112,0.606,135.015,1
Sludge,Techno Bass Crew,0.543,0.847,1,-13.063,1,0.0351,8.84e-06,0.916,0.0702,0.548,180.031,1
Bass Nation At War (Woofer Wars Version),Techno Bass Crew,0.706,0.391,6,-16.762,1,0.056,0.000102,0.723,0.1,0.436,108.008,1
Bass Experience (German Autobahn Version),Techno Bass Crew,0.687,0.677,11,-12.286,0,0.0418,7.57e-06,0.836,0.347,0.235,110.04,1
Brain Death,Techno Bass Crew,0.598,0.59,11,-15.973,0,0.03,0.000143,0.854,0.324,0.422,106.031,1
Sizing the Bass (Boomin Quad Dub),Techno Bass Crew,0.639,0.361,2,-16.967,1,0.0578,1.2e-05,0.889,0.0629,0.679,172.04,1
Dame Gas,Chuwe,0.857,0.937,1,-3.404,1,0.0434,0.00119,0.0414,0.0828,0.265,124.961,1
La Bebe - David Guetta Remix,Yng Lvcas,0.766,0.914,2,-3.925,0,0.0464,0.188,0.0,0.0915,0.77,124.028,1
Hombres y Mujeres,Gordo,0.85,0.81,1,-5.015,1,0.0688,0.000445,0.00165,0.0541,0.818,130.024,1
Remix Exclusivo,AG Remix,0.765,0.9,7,-5.963,0,0.0636,0.0192,0.000713,0.354,0.572,124.008,1
Dile Que - Original Mix,FIGHT CLVB,0.807,0.9,1,-4.326,0,0.0479,0.00301,0.879,0.096,0.47,126.024,1
Classy 101 - Remix Extended,Zortness,0.83,0.942,6,-5.988,0,0.103,0.012,1.47e-05,0.0784,0.844,124.957,1
Me Porto Bonito,HAWK.,0.897,0.917,1,-5.42,0,0.0696,0.0274,0.0868,0.0973,0.712,125.027,1
hARAkiRi - ZECCA Remix,Duki,0.888,0.759,9,-4.749,0,0.158,0.00644,0.000554,0.0843,0.376,125.97,1
que llegaron lo aparato,Daniel Maya,0.763,0.895,1,-6.407,1,0.0827,0.00502,0.00195,0.552,0.566,125.992,1
WHERE HAVE YOU BEEN (TECHNO),BASSTON,0.722,0.595,11,-9.873,0,0.122,0.049,0.263,0.106,0.491,140.006,1
MISS YOU (TECHNO),BASSTON,0.51,0.707,5,-9.439,1,0.0602,0.0368,0.123,0.098,0.0375,149.99,1
Pa Lante,HUGEL,0.893,0.978,9,-4.054,1,0.174,0.0983,0.0343,0.158,0.634,125.988,1
Quédate - Tiësto Remix,Bizarrap,0.652,0.877,11,-2.767,0,0.141,0.00848,0.0158,0.695,0.722,127.996,1
Drugs From Amsterdam,Mau P,0.686,0.928,8,-10.38,1,0.0527,0.0316,0.727,0.0576,0.631,124.986,1
Vista Al Marq,Conrado,0.744,0.852,0,-9.417,0,0.0445,0.625,0.0149,0.245,0.735,124.018,1
